Type,Name,URL,Date,Claim,Verdict
Claim,Yanan Notre Dame Katedrali yakınında Arapça belgeler ve gaz bidonları bulunduğu iddiası,https://teyit.org/yanan-notre-dame-katedrali-yakininda-arapca-belgeler-ve-gaz-bidonlari-bulundugu-iddiasi/,2019-04-17,"İDDİA: 15 Nisan 2019 tarihinde çıkan yangında hasar gören Notre Dame Katedrali’nin yakınlarında, içinde benzin bidonları ve Arapça belgelerin olduğu terk edilmiş bir araç bulundu.",YANLIŞ
Claim,Fotoğraf Arakan’da idam edilen çocukları göstermiyor,https://teyit.org/fotograf-arakanda-idam-edilen-cocuklari-gostermiyor/,2019-04-17,İDDİA: Fotoğraf Arakan'da idam edilen çocukları gösteriyor.,YANLIŞ
Claim,Muhittin Böcek’in su ve toplu taşımaya zam yapıp evde bakım hizmetlerini kaldırdığı iddiası,https://teyit.org/muhittin-bocekin-su-ve-toplu-tasimaya-zam-yapip-evde-bakim-hizmetlerini-kaldirdigi-iddiasi/,2019-04-17,İDDİA: Antalya Büyükşehir Belediye Başkanı Muhittin Böcek ilk icraat olarak suya ve toplu taşımaya yüzde 15 zam yaptı ve evde bakım hizmetlerini kaldırdı.,YANLIŞ
Claim,Videonun Game of Thrones’un yeni bölümü yayınlanınca seyircilerin sevincini gösterdiği iddiası,https://teyit.org/videonun-game-of-thronesun-yeni-bolumu-yayinlaninca-seyircilerin-sevincini-gosterdigi-iddiasi/,2019-04-17,"İDDİA: Video, Game of Thrones’un final sezonunun ilk bölümü yayınlanınca seyircilerin yaşadığı sevinci gösteriyor.",YANLIŞ
Claim,Video Japonya’da üretilen robotu mu gösteriyor?,https://teyit.org/video-japonyada-uretilen-robotu-mu-gosteriyor/,2019-04-08,İDDİA: Video Japonya’da üretilen bir robotu gösteriyor.,YANLIŞ
Claim,FETÖ’den tutuklu Murat Kale’nin Ekrem İmamoğlu’nun eski ev arkadaşı olduğu iddiası,https://teyit.org/fetoden-tutuklu-murat-kalenin-ekrem-imamoglunun-eski-ev-arkadasi-oldugu-iddiasi/,2019-04-05,İDDİA: Ekrem İmamoğlu’nun eski ev arkadaşı Murat Kale FETÖ’den tutuklu.,YANLIŞ
Claim,Zeydan Karalar’ın Adana’da yolsuzluk nedeniyle mazbatasını almaya gitmediği iddiası,https://teyit.org/zeydan-karalarin-adanada-yolsuzluk-nedeniyle-mazbatasini-almaya-gitmedigi-iddiasi/,2019-04-05,İDDİA: Zeydan Karalar Adana Büyükşehir Belediyesinde çok fazla yolsuzluk olduğu için mazbatasını almaya gitmedi.,YANLIŞ
Claim,AK Parti’nin İstanbul’da seçimlerin iptali için başvuru yaptığı iddiası,https://teyit.org/ak-partinin-istanbulda-secimlerin-iptali-icin-basvuru-yaptigi-iddiasi/,2019-04-05,"İDDİA: AK Parti, İstanbul seçimlerinin iptali için İl Seçim Kuruluna başvurdu.",YANLIŞ
Claim,A Haber’in seçim analisti olarak ekrana çıkardığı Kenan Demir’in kebapçı olduğu iddiası,https://teyit.org/a-haberin-secim-analisti-olarak-ekrana-cikardigi-kenan-demirin-kebapci-oldugu-iddiasi/,2019-04-07,İDDİA: A Haber’in Amerika seçim analisti olarak ekrana çıkardığı Kenan Demir kebapçı.,DOĞRU
Claim,Fotoğrafın Malatya’da hayatını kaybeden Saadet Partiliyi gösterdiği iddiası,https://teyit.org/fotografin-malatyada-hayatini-kaybeden-saadet-partiliyi-gosterdigi-iddiasi/,2019-03-31,İDDİA: 31 Mart 2019 günü Pütürge’de öldürülen Saadet Partili’nin fotoğrafı.,YANLIŞ
Claim,Gaziosmanpaşa Ortaokulunda çekilen video neyi gösteriyor?,https://teyit.org/gaziosmanpasa-ortaokulunda-cekilen-video-neyi-gosteriyor/,2019-03-31,İDDİA / Video: Gaziosmanpaşa’daki bir ortaokulda oylar çalındı.,YANLIŞ
Claim,Video Malatya Pütürge’de yaşanan kavgayı göstermiyor,https://teyit.org/video-malatya-puturgede-yasanan-kavgayi-gostermiyor/,2019-03-31,İDDİA: Video Malatya Pütürge’de yaşanan kavgayı gösteriyor.,YANLIŞ
Claim,HDP’nin Mersin’de üzerinde ‘Oylar CHP’ye Bizler Belediyeye’ yazan broşürler bastırdığı iddiası,https://teyit.org/hdpnin-mersinde-uzerinde-oylar-chpye-bizler-belediyeye-yazan-brosurler-bastirdigi-iddiasi/,2019-03-31,"İDDİA: HDP, Mersin’de üzerinde “Oylar CHP’ye, Bizler Belediyeye” yazan seçim broşürleri dağıttı.",YANLIŞ
Claim,Bosna-Hersek cumhurbaşkanının yeni makam odasında Atatürk fotoğrafı bulunduğu iddiası,https://teyit.org/bosna-hersek-cumhurbaskaninin-yeni-makam-odasinda-ataturk-fotografi-bulundugu-iddiasi/,2019-03-31,İDDİA / Fotoğraf: Bosna-Hersek cumhurbaşkanının yeni makam odasında Atatürk fotoğrafı bulunuyor.,YANLIŞ
Claim,YSK’nın İstanbul’da oyların yeniden sayılmasına karar verdiği iddiası,https://teyit.org/ysknin-istanbulda-oylarin-yeniden-sayilmasina-karar-verdigi-iddiasi/,2019-04-02,İDDİA: YSK İstanbul’da oyların yeniden sayılmasına karar verdi.,YANLIŞ
Claim,31 Mart 2019 yerel seçimlerinde Suruç’ta 4 çuval mühürlü oy pusulası ele geçirildi mi?,https://teyit.org/31-mart-2019-yerel-secimlerinde-suructa-4-cuval-muhurlu-oy-pusulasi-ele-gecirildi-mi/,2019-03-31,İDDİA: 31 Mart seçim günü Suruç’ta bir araçta 4 çuval mühürlü oy pusulası ele geçirildi.,YANLIŞ
Claim,İstanbul’da seçim usulsüzlüğü yapan 30 sandık başkanının gözaltına alındığı iddiası,https://teyit.org/istanbulda-secim-usulsuzlugu-yapan-30-sandik-baskaninin-gozaltina-alindigi-iddiasi/,2019-04-02,İDDİA: İstanbul’da seçime hile karıştıran 30 sandık başkanı gözaltına alındı.,YANLIŞ
Claim,Dünyanın ilk ayrılık mektubu hakkındaki haber 1 Nisan şakası,https://teyit.org/dunyanin-ilk-ayrilik-mektubu-hakkindaki-haber-1-nisan-sakasi/,2019-04-02,İDDİA: Liberty Üniversitesi'nden arkeologlar dünyanın ilk ayrılık mektubunu keşfetti.,YANLIŞ
Claim,Fotoğrafın Sinem Şahin’i gösterdiği iddiası,https://teyit.org/fotografin-sinem-sahini-gosterdigi-iddiasi/,2019-04-02,İDDİA: Tecavüze uğrayıp sanıkları serbest bırakılan Sinem’in fotoğrafı.,YANLIŞ
Claim,Videonun Gaziosmanpaşa’daki bir ortaokulda CHP’lilerin mühürlü oy çuvallarını boşalttıklarını gösterdiği iddiası,https://teyit.org/videonun-gaziosmanpasadaki-bir-ortaokulda-chplilerin-muhurlu-oy-cuvallarini-bosalttiklarini-gosterdigi-iddiasi/,2019-04-02,"İDDİA / Video: Gaziosmanpaşa Havuzbaşı Atilla Baykal Ortaokulu’nda mühürlü oy çuvallarını boşaltıp hazır mühürlü oyları çuvallara koyan CHP'liler, kendilerine müdahale eden polislere saldırıyor.",YANLIŞ
Claim,Arnavutköy’de itirazlar sonucu bin 700 oyun Cumhur İttifakı’na geçtiği iddiası,https://teyit.org/arnavutkoyde-itirazlar-sonucu-bin-700-oyun-cumhur-ittifakina-gectigi-iddiasi/,2019-04-02,"İDDİA: İstanbul Arnavutköy'de seçim sonuçlarına itiraz! CHP kabul etti, 1700 oy AK Parti'ye geçti.",YANLIŞ
Claim,Manyas’ta AK Parti’nin itirazıyla başkanlığın MHP’den CHP’ye geçtiği iddiası,https://teyit.org/manyasta-ak-partinin-itiraziyla-baskanligin-mhpden-chpye-gectigi-iddiasi/,2019-04-03,"İDDİA: 31 Mart 2019 yerel seçimlerinde Balıkesir’in Manyas İlçesi’nde seçimi MHP kazandı, AKP itiraz etti, başkanlık CHP’ye geçti.",YANLIŞ
Claim,CHP’li belediyenin seçimden sonra Kartal’a haç diktiği iddiası,https://teyit.org/chpli-belediyenin-secimden-sonra-kartala-hac-diktigi-iddiasi/,2019-04-04,İDDİA: CHP’li belediye seçimden sonra Kartallı Kazım Meydanı’na haç dikti.,YANLIŞ
Claim,Amazon’un zeplin ve dronelarla kargo teslimatı yaptığı iddiası,https://teyit.org/amazonun-zeplin-ve-dronelarla-kargo-teslimati-yaptigi-iddiasi/,2019-04-05,"İDDİA / Video: E-ticaret platformu olan Amazon, zeplinden dağılan dronelarla kargo teslimatı yapıyor.",YANLIŞ
Claim,Karayazı’da jandarma tehdidi iddiası 2014’ten,https://teyit.org/karayazida-jandarma-tehdidi-iddiasi-2014-ten/,2019-03-31,İDDİA / Ekran Görüntüsü: 31 Mart 2019 yerel seçimlerinde Karayazı’da jandarma AK Parti’ye oy vermeyenleri sürgüne göndermekle tehdit etti.,YANLIŞ
Claim,Fotoğraflar Yeni Zelanda’da gerçekleşen cami saldırısını göstermiyor,https://teyit.org/fotograflar-yeni-zelandada-gerceklesen-cami-saldirisini-gostermiyor/,2019-03-20,İDDİA: Fotoğraflar Yeni Zelanda’da gerçekleşen cami saldırısını gösteriyor.,YANLIŞ
Claim,Fotoğraflar Türkiye’de organları çalınan Suriyeli çocukları göstermiyor,https://teyit.org/fotograflar-turkiyede-organlari-calinan-suriyeli-cocuklari-gostermiyor/,2019-03-20,İDDİA: Fotoğraflar Türkiye’de organları çalınıp öldürülen Suriyeli çocukları gösteriyor.,YANLIŞ
Claim,Fotoğraf Yeni Zelanda’daki cami saldırısında kanla kaplanmış Kur’an-ı Kerim’i mi gösteriyor?,https://teyit.org/fotograf-yeni-zelandadaki-cami-saldirisinda-kanla-kaplanmis-kuran-i-kerimi-mi-gosteriyor/,2019-03-21,İDDİA: Fotoğraf Yeni Zelanda cami saldırısında kanla kaplanmış Kur’an-ı Kerim’i gösteriyor.,YANLIŞ
Claim,Video Yeni Zelanda’daki saldırıdan sonra Müslüman olan genci mi gösteriyor?,https://teyit.org/video-yeni-zelandadaki-saldiridan-sonra-musluman-olan-genci-mi-gosteriyor/,2019-03-22,İDDİA: Video Yeni Zelanda’da saldırısından sonra Müslüman olan genci gösteriyor.,YANLIŞ
Claim,Ekrem İmamoğlu Hasan Âli Yücel’in öz yeğeni değil,https://teyit.org/ekrem-imamoglu-hasan-ali-yucelin-oz-yegeni-degil/,2019-03-25,"İDDİA: Ekrem İmamoğlu, Hasan Âli Yücel’in öz yeğeni.",YANLIŞ
Claim,HDP Antalya’da Millet İttifakı’nı destekleyen seçim broşürleri dağıttı iddiası,https://teyit.org/hdp-antalyada-millet-ittifakini-destekleyen-secim-brosurleri-dagitti-iddiasi/,2019-03-25,"İDDİA: HDP, Antalya’da Millet İttifakı’nı destekleyen seçim broşürleri dağıttı.",YANLIŞ
Claim,Videodaki obruk bir doğa olayı sonrasında mı oluştu?,https://teyit.org/videodaki-obruk-bir-doga-olayi-sonrasinda-mi-olustu/,2019-03-26,İDDİA / Video: Amerika’da bir doğa olayı sonrası gölde obruk oluştu.,YANLIŞ
Claim,Videonun Rusya’daki Türk pilotların şovunu gösterdiği iddiası,https://teyit.org/videonun-rusyadaki-turk-pilotlarin-sovunu-gosterdigi-iddiasi/,2019-03-26,İDDİA: Video Türk pilotlarının Rusya’da yaptığı gösteriye ait.,YANLIŞ
Claim,KOMSAR araştırma şirketi gerçekte yok anketler ise parodi amaçlı,https://teyit.org/komsar-arastirma-sirketi-gercekte-yok-anketler-ise-parodi-amacli/,2019-03-26,İDDİA: KOMSAR araştırma şirketi son seçim anketini yayınladı.,YANLIŞ
Claim,AK Parti heyetinden birinin vatandaşlara ‘Şeyin trene baktığı gibi bakıyorlar’ dediği iddiası,https://teyit.org/ak-parti-heyetinden-birinin-vatandaslara-seyin-trene-baktigi-gibi-bakiyorlar-dedigi-iddiasi/,2019-03-26,İDDİA / Video: AK Parti heyetinden biri vatandaşlara “Şeyin trene baktığı gibi bakıyorlar” dedi.,DOĞRU
Claim,Seçim broşüründe ‘siz mahalleyi bana verin bende size vereyim’ yazdığı iddiası,https://teyit.org/secim-brosurunde-siz-mahalleyi-bana-verin-bende-size-vereyim-yazdigi-iddiasi/,2019-03-26,İDDİA: Seçim broşüründe “siz mahalleyi bana verin bende size vereyim” yazıyor.,YANLIŞ
Claim,Fatma Şahin’in ‘Ferhat’ın Şirin’i deldiği’ dediği iddiası,https://teyit.org/fatma-sahinin-ferhatin-sirini-deldigi-dedigi-iddiasi/,2019-03-27,"İDDİA / Video: Fatma Şahin, “Ferhat Şirin’i deldi” dedi.",YANLIŞ
Claim,Sırbistan’ın Dukat köyündeki okulun tek bir öğrenci için yeniden açıldığı iddiası,https://teyit.org/sirbistanin-dukat-koyundeki-okul-tek-bir-ogrenci-icin-yeniden-acildi-iddiasi/,2019-03-28,İDDİA: Fotoğraf Sırbistan’ın Dukat köyünde tek öğrencisi olan okulu gösteriyor.,DOĞRU
Claim,Bilim insanlarının zamanı geri almayı başardığı iddiası,https://teyit.org/bilim-insanlarinin-zamani-geri-almayi-basardigi-iddiasi/,2019-03-28,İDDİA: Bilim insanları kuantum bilgisayarı ile yapılan deneyde zamanı geri aldı.,YANLIŞ
Claim,Öğrencilerin Bolu’daki AK Parti mitingine katıldığı iddiası,https://teyit.org/ogrencilerin-boludaki-ak-parti-mitingine-katildigi-iddiasi/,2019-03-29,İDDİA: Bolu’daki AK Parti mitingine öğrenciler katıldı.,DOĞRU
Claim,Videonun Yeni Zelanda saldırganının hapiste nasıl karşılandığını gösterdiği iddiası,https://teyit.org/videonun-yeni-zelanda-saldirganinin-hapiste-nasil-karsilandigini-gosterdigi-iddiasi/,2019-03-30,İDDİA: Video Yeni Zelanda saldırısını düzenleyen kişinin cezaevinde nasıl karşılandığını gösteriyor.,YANLIŞ
Claim,Fotoğrafın Mustafa Bozbey’i kumarhanede gösterdiği iddiası,https://teyit.org/fotografin-mustafa-bozbeyi-kumarhanede-gosterdigi-iddiasi/,2019-03-31,İDDİA: CHP Bursa Büyükşehir Belediye Başkan adayı Mustafa Bozbey’in kumarhanede çekilmiş fotoğrafı.,YANLIŞ
Claim,Öldürülen Saadet Partilileri gösterdiği iddia edilen fotoğraf bir filmden,https://teyit.org/oldurulen-saadet-partilileri-gosterdigi-iddia-edilen-fotograf-bir-filmden/,2019-03-31,İDDİA: Seçimde vurularak hayatını kaybeden Saadet Partilileri gösteren fotoğraf.,YANLIŞ
Claim,Fotoğrafın Hollanda’daki saldırıyı gerçekleştiren kişiyi gösterdiği iddiası,https://teyit.org/fotografin-hollandadaki-saldiriyi-gerceklestiren-kisiyi-gosterdigi-iddiasi/,2019-03-19,İDDİA: Hollanda’daki silahlı saldırıyı gerçekleştiren kişinin görüntüleri,YANLIŞ
Claim,Parçalanan rüzgar türbinini gösteren video görsel efektle hazırlanmış,https://teyit.org/parcalanan-ruzgar-turbinini-gosteren-video-gorsel-efektle-hazirlanmis/,2019-03-01,İDDİA / Video: Şiddetli rüzgardan parçalanan rüzgar türbini.,YANLIŞ
Claim,Mısır’da idam edilmeden önce eşi ve çocuğunu görmek isteyen kişiye ait video iddiası,https://teyit.org/misirda-idam-edilmeden-once-esi-ve-cocugunu-gormek-isteyen-kisiye-ait-video-iddiasi/,2019-03-05,İDDİA / Video: Mısır’da bir adam idam edilmeden önce eşi ve çocuğunu görmek istiyor.,YANLIŞ
Claim,Bantlı elektrik direği fotoğrafı Türkiye’den mi?,https://teyit.org/bantli-elektrik-diregi-fotografi-turkiyeden-mi/,2019-03-05,İDDİA: Fotoğraftaki bantlı elektrik direği Türkiye’de bulunuyor.,YANLIŞ
Claim,Fotoğrafın arkasında ‘CHP’nin vatanseverliğine aldanma’ yazan kamyonu gösterdiği iddiası,https://teyit.org/fotografin-arkasinda-chpnin-vatanseverligine-aldanma-yazan-kamyonu-gosterdigi-iddiasi/,2019-03-05,"İDDİA / Fotoğraf: Kamyonun arkasında ""CHP'nin vatanseverliğine aldanma"" yazıyor.",YANLIŞ
Claim,Fotoğrafın bisikletliyi kovalayan ayıyı gösterdiği iddiası,https://teyit.org/fotografin-bisikletliyi-kovalayan-ayiyi-gosterdigi-iddiasi/,2019-03-05,İDDİA: Fotoğraf bisikletliyi kovalayan ayıyı gösteriyor.,YANLIŞ
Claim,Videonun Marmaray’daki aksaklığı gösterdiği iddiası,https://teyit.org/videonun-marmaraydaki-aksakligi-gosterdigi-iddiasi/,2019-03-06,İDDİA: Marmaray’da yaşanan aksaklığı gösteren video.,DOĞRU
Claim,Cem Uzan’dan Türkiye’ye dönüş tweeti iddiası,https://teyit.org/cem-uzandan-turkiyeye-donus-tweeti-iddiasi/,2019-03-07,"İDDİA: Cem Uzan, ‘Dönecem Türkiye’m’ şeklinde bir tweet attı.",YANLIŞ
Claim,Kanada’nın ceza kestiği Anadolu Kültür Vakfının başkanının Osman Kavala olduğu iddiası,https://teyit.org/kanadanin-ceza-kestigi-anadolu-kultur-vakfinin-baskaninin-osman-kavala-oldugu-iddiasi/,2019-03-06,İDDİA: Osman Kavala'nın Anadolu Kültür Vakfına Kanada'da ceza kesildi.,YANLIŞ
Claim,Ayşe Arslanoğlu ve intiharı hakkındaki iddialar,https://teyit.org/ayse-arslanoglu-ve-intihari-hakkindaki-iddialar/,2019-03-08,İDDİA: Batman’da yaşayan Ayşe Arslanoğlu intihar etti.,YANLIŞ
Claim,Karısıyla konuşmamak için 62 yıl sağır dilsiz taklidi yapan adam iddiası,https://teyit.org/karisiyla-konusmamak-icin-62-yil-sagir-dilsiz-taklidi-yapan-adam-iddiasi/,2019-03-08,"İDDİA: Karısıyla konuşmamak için 62 yıl sağır dilsiz taklidi yaptı, karaoke yaparken yakalandı.",YANLIŞ
Claim,Fotoğraflar hastalıklı çiftlik balıklarını mı gösteriyor?,https://teyit.org/fotograflar-hastalikli-ciftlik-baliklarini-mi-gosteriyor/,2019-03-08,İDDİA: Mutant görünümlü çiftlik balıkları hastalık yayıyor.,YANLIŞ
Claim,Bakan Pakdemirli’nin patates firmasında danışmanlık yaptığı iddiası,https://teyit.org/bakan-pakdemirlinin-patates-firmasinda-danismanlik-yaptigi-iddiasi/,2019-03-13,İDDİA: Tarım ve Orman Bakanı Bekir Pakdemirli dondurulmuş patates firmasının danışmanı olarak çalıştı.,DOĞRU
Claim,Videonun ‘çocuğu olmayana çocuk yapacağım’ diyen belediye başkan adayını gösterdiği iddiası,https://teyit.org/videonun-cocugu-olmayana-cocuk-yapacagim-diyen-belediye-baskan-adayini-gosterdigi-iddiasi/,2019-03-15,"İDDİA: Video, belediye başkanı adayının seçim konuşmasında “çocuğu olmayana çocuk yapacağım” dediğini gösteriyor.",YANLIŞ
Claim,Fotoğrafın Yeni Zelanda’da yaşananlara karşı Kanada’da yapılan protestoyu gösterdiği iddiası,https://teyit.org/fotografin-yeni-zelandada-yasananlara-karsi-kanadada-yapilan-protestoyu-gosterdigi-iddiasi/,2019-03-17,"İDDİA / Fotoğraf: Yeni Zelanda’da gerçekleşen cami saldırısına karşı, Kanadalı Hristiyanlar içinde namaz kılınan camiyi el ele zincire alarak korudu.",YANLIŞ
Claim,Sezai Temelli ‘İstanbul ve Ankara’yı HDP yönetecek’ demedi,https://teyit.org/sezai-temelli-istanbul-ve-ankarayi-hdp-yonetecek-demedi/,2019-03-18,İDDİA: HDP Eş Genel Başkanı Sezai Temelli katıldığı bir televizyon programında “İstanbul ve Ankara’yı İmamoğlu ve Yavaş değil HDP yönetecek” dedi.,YANLIŞ
Claim,Cumhurbaşkanı Erdoğan’ın mitingde Yeni Zelanda saldırısının görüntülerini izlettiği iddiası,https://teyit.org/cumhurbaskani-erdoganin-mitingde-yeni-zelanda-saldirisinin-goruntulerini-izlettigi-iddiasi/,2019-03-18,İDDİA: Cumhurbaşkanı Erdoğan Tekirdağ’daki yerel seçim mitinginde Yeni Zelanda saldırısının görüntülerini izletti.,DOĞRU
Claim,Öldürülen zanlı videosu Christchurch katliamıyla ilişkili değil,https://teyit.org/oldurulen-zanli-videosu-christchurch-katliamiyla-iliskili-degil/,2019-03-18,"İDDİA: Araç sürücüsünün, polis ekibiyle yaşadığı çatışma sırasında öldürülmesini kaydeden video, Christchurch katliamının zanlısına ait.",YANLIŞ
Claim,Video Yeni Zelanda’da bir kiliseye yapılan saldırıyı mı gösteriyor?,https://teyit.org/video-yeni-zelandada-bir-kiliseye-yapilan-saldiriyi-mi-gosteriyor/,2019-03-19,İDDİA: Video Yeni Zelanda’da kiliseye yapılan saldırıyı gösteriyor.,YANLIŞ
Claim,İzmir Büyükşehir Belediyesi’nin seçim kampanyası için 2016 tarihli stok patates ve soğan dağıttığı iddiası,https://teyit.org/izmir-buyuksehir-belediyesinin-secim-kampanyasi-icin-2016-tarihli-stok-patates-ve-sogan-dagittigi-iddiasi/,2019-02-28,İDDİA / Fotoğraf: İzmir Büyükşehir Belediyesi halka stok ürün olan 2016 tarihli patates ve soğan dağıtıyor.,YANLIŞ
Claim,Afganistan’da çekilen fotoğraftaki çocuk hamile değil talasemi hastası,https://teyit.org/afganistanda-cekilen-fotograftaki-cocuk-hamile-degil-talasemi-hastasi/,2019-02-14,İDDİA: Fotoğraftaki kız çocuğu tecavüze uğradı ve hamile kaldı.,YANLIŞ
Claim,Üzerinde Erdoğan’ın yer aldığı banknotlar hakkındaki iddialar,https://teyit.org/uzerinde-erdoganin-yer-aldigi-banknotlar-hakkindaki-iddialar/,2019-02-15,"İDDİA: Üzerinde Erdoğan’ın fotoğrafının yer aldığı 500 TL’lik banknotlar basıldı, darphanede bekletiliyor.",YANLIŞ
Claim,Görüntülerin Çerçioğlu’nun afişinin önündeki kesilen ağaçları gösterdiği iddiası,https://teyit.org/goruntulerin-cercioglunun-afisinin-onundeki-kesilen-agaclari-gosterdigi-iddiasi/,2019-02-15,İDDİA: Özlem Çerçioğlu’nun afişinin önündeki ağaç kesildi.,DOĞRU
Claim,Japonya’da lise mezunu olmayanlar oy veremiyor mu?,https://teyit.org/japonyada-lise-mezunu-olmayanlar-oy-veremiyor-mu/,2019-02-18,İDDİA: Japonya’da lise mezunu olmayan vatandaşlar oy veremiyor.,YANLIŞ
Claim,Ambalajlardaki (F) işaretinin içeceklerdeki mısır şurubunu gösterdiği iddiası,https://teyit.org/ambalajlardaki-f-isaretinin-iceceklerdeki-misir-surubunu-gosterdigi-iddiasi/,2019-02-19,İDDİA: İçeceklerin seri no ve SKT bölümlerindeki (F) işareti o içecekte mısır şurubu olduğunu gösteriyor.,DOĞRU
